Year,Month,Day,Temperature_Max,Temperature_Avg,Temperature_Min,Dew_Point_Max,Dew_Point_Avg,Dew_Point_Min,Humidity_Max,Humidity_Avg,Humidity_Min,Wind_Speed_Max,Wind_Speed_Avg,Wind_Speed_Min,Pressure_Max,Pressure_Avg,Pressure_Min,Total
2015,5,12,84,81.0,77,73,68.7,0,83,68.3,0,13,7.1,2,29.9,29.8,29.7,0.00
2015,5,13,93,83.9,79,79,75.3,73,89,76.6,55,17,10.3,2,29.8,28.5,0.0,0.00
2015,5,14,95,86.5,79,79,77.0,73,89,74.3,53,17,11.4,6,29.8,29.7,29.6,0.00
2015,5,15,97,87.3,82,82,78.8,77,89,76.4,53,16,10.5,6,29.7,29.7,29.6,0.00
2015,5,16,86,81.1,73,79,74.2,72,100,80.3,62,21,7.7,0,29.8,29.7,29.6,0.00
2015,5,17,90,83.3,79,79,76.3,73,89,80.2,62,13,8.7,6,29.7,29.6,29.5,0.00
2015,5,18,97,87.4,81,81,78.7,75,94,75.9,53,16,9.3,5,29.7,29.6,29.5,0.00
2015,5,19,99,87.8,79,81,76.1,0,94,71.9,0,14,6.9,3,29.7,29.6,29.5,0.00
2015,5,20,99,87.1,77,79,76.1,73,100,72.5,47,23,6.1,1,29.7,28.4,0.0,0.00
2015,5,21,91,82.4,77,81,77.1,75,94,84.5,63,18,7.2,2,29.7,29.7,29.6,0.00
2015,5,22,97,86.9,79,82,76.3,0,94,74.3,0,30,7.6,3,29.7,29.6,29.5,0.00
2015,5,23,99,85.4,77,79,75.3,72,94,74.3,42,17,7.8,2,29.7,29.0,0.0,0.00
2015,5,24,88,81.2,75,77,73.5,70,94,77.8,62,13,6.4,1,29.7,29.0,0.0,0.00
2015,5,25,95,87.1,81,79,77.7,75,94,74.8,53,12,5.9,0,29.7,29.6,29.5,0.00
2015,5,26,99,90.0,82,81,78.3,73,94,70.2,44,15,8.3,3,29.7,29.6,29.5,0.00
2015,5,27,100,90.7,84,81,78.1,73,89,68.1,42,15,8.1,3,29.6,29.6,29.5,0.00
2015,5,28,102,91.4,81,81,75.6,68,89,62.4,33,13,7.2,2,29.6,29.5,29.4,0.00
2015,5,29,102,92.4,84,81,76.1,68,89,61.9,33,13,7.0,2,29.6,29.5,29.5,0.00
2015,5,30,100,90.0,0,81,77.0,0,89,65.1,0,14,7.8,0,29.7,29.0,0.0,0.00
2015,5,31,95,85.5,75,82,76.2,70,89,74.2,56,22,8.7,3,29.7,29.6,29.5,0.00
2015,6,1,99,87.0,75,79,75.4,72,100,71.2,44,39,9.4,2,29.7,29.6,29.5,0.00
2015,6,2,95,85.7,77,81,77.5,73,94,77.2,59,16,8.8,1,29.7,29.0,0.0,0.00
2015,6,3,97,86.6,77,81,77.8,73,94,76.6,50,15,7.5,1,29.7,29.7,29.6,0.00
2015,6,4,97,87.9,79,81,76.9,73,94,71.7,47,15,7.6,1,29.7,29.7,29.6,0.00
2015,6,5,86,81.9,77,81,76.0,72,94,82.8,70,16,7.0,2,29.7,29.7,29.6,0.00
2015,6,6,91,80.3,0,79,73.7,0,94,79.7,0,20,7.1,1,29.7,29.0,0.0,0.00
2015,6,7,86,79.3,0,81,75.4,0,94,85.8,0,17,8.3,0,29.7,29.0,0.0,0.00
2015,6,8,91,84.0,77,81,77.4,75,94,81.5,62,9,5.8,1,29.7,29.6,29.6,0.00
2015,6,9,97,86.2,75,81,77.5,70,94,76.3,50,14,6.0,1,29.7,29.6,29.5,0.00
2015,6,10,99,86.4,75,81,75.4,72,94,72.7,44,28,6.5,1,29.7,29.0,0.0,0.00
2015,6,11,90,83.6,79,81,77.6,75,94,82.5,70,10,6.3,2,29.7,29.7,29.6,0.00
2015,6,12,90,82.5,75,81,77.3,72,94,84.7,66,10,6.2,0,29.8,29.1,0.0,0.00
2015,6,13,97,85.8,79,81,76.3,68,94,74.5,47,20,8.5,3,29.7,29.6,29.5,0.00
2015,6,14,95,85.3,75,81,76.5,0,100,78.6,0,17,9.7,2,29.7,29.6,29.5,0.00
2015,6,15,93,83.5,77,81,75.5,0,94,80.5,0,13,8.3,5,29.7,27.8,0.0,0.00
2015,6,16,95,87.4,82,81,78.4,75,94,75.1,53,17,9.8,5,29.7,29.7,29.6,0.00
2015,6,17,95,87.8,82,79,78.1,75,89,73.3,56,16,9.3,5,29.7,29.6,29.5,0.00
2015,6,18,95,88.3,82,81,78.7,75,94,73.6,53,13,8.6,5,29.7,29.6,29.5,0.00
2015,6,19,95,88.3,84,81,78.5,77,89,73.2,56,14,8.6,6,29.7,29.6,29.6,0.00
2015,6,20,90,82.2,0,81,75.9,0,94,79.6,0,15,6.9,0,29.7,29.0,0.0,0.00
2015,6,21,93,89.4,86,79,77.8,77,75,68.7,59,10,5.5,1,29.6,29.6,29.5,0.00
2015,6,22,93,85.6,77,81,76.9,75,100,76.3,56,12,5.3,1,29.6,29.5,29.4,0.00
2015,6,23,97,86.8,81,81,76.9,75,89,73.3,53,16,6.9,2,29.5,29.4,29.4,0.00
2015,6,24,86,82.2,79,81,77.1,73,94,85.2,66,22,12.9,7,29.4,29.4,29.3,0.00
2015,6,25,93,83.1,0,79,74.3,0,94,74.8,0,16,8.0,2,29.5,28.9,0.0,0.00
2015,6,26,97,89.5,82,79,76.3,70,89,67.1,41,14,8.1,5,29.6,29.5,29.5,0.00
2015,6,27,99,91.5,84,79,75.3,70,84,61.0,39,14,7.9,3,29.7,29.6,29.5,0.00
2015,6,28,100,91.5,84,81,76.7,72,89,63.6,42,13,7.7,3,29.7,29.7,29.6,0.00
2015,6,29,100,92.9,84,81,75.0,70,89,57.9,37,12,7.8,2,29.7,29.6,29.5,0.00
2015,6,30,100,94.0,84,79,73.4,68,84,53.1,35,9,5.7,1,29.6,29.6,29.5,0.00
2015,7,1,102,94.4,86,81,74.2,68,84,53.9,35,12,5.6,1,29.6,29.5,29.4,0.00
2015,7,2,100,94.5,86,81,75.1,68,84,55.1,37,13,5.9,1,29.5,29.5,29.4,0.00
2015,7,3,102,94.1,86,81,75.8,70,84,57.3,35,12,6.1,2,29.5,29.4,29.4,0.00
2015,7,4,93,88.1,77,81,76.2,73,89,68.3,55,22,8.2,2,29.6,29.5,29.4,0.00
2015,7,5,86,81.3,75,77,73.1,70,100,77.1,58,13,7.5,1,29.7,29.6,29.5,0.00
2015,7,6,90,83.9,79,75,72.4,70,89,69.2,52,10,7.0,3,29.7,29.6,29.5,0.00
2015,7,7,84,82.7,82,73,73.0,73,74,72.7,70,3,3.0,3,29.6,29.6,29.6,0.00
2015,7,8,93,85.8,75,73,69.3,64,83,59.2,41,15,5.7,0,29.7,29.6,29.5,0.00
2015,7,9,95,86.9,79,75,68.6,64,78,56.0,39,9,4.6,0,29.6,29.6,29.5,0.00
2015,7,10,93,86.8,82,72,66.3,61,66,51.0,34,18,7.1,1,29.7,29.6,29.5,0.00
2015,7,11,88,82.0,75,75,72.2,68,94,72.6,52,14,7.0,1,29.7,29.6,29.5,0.00
2015,7,12,97,88.0,77,75,73.1,70,89,63.4,41,14,4.6,0,29.6,29.5,29.5,0.00
2015,7,13,97,89.7,82,79,75.5,70,89,64.5,44,14,6.5,5,29.6,29.5,29.4,0.00
2015,7,14,97,89.9,84,81,75.9,70,89,64.9,44,14,7.3,3,29.6,29.5,29.4,0.00
2015,7,15,95,86.5,0,81,75.7,0,89,68.8,0,16,7.3,3,29.5,28.9,0.0,0.00
2015,7,16,91,84.3,79,77,75.5,73,94,76.0,59,12,7.0,1,29.6,29.5,29.4,0.00
2015,7,17,93,85.8,81,77,75.7,70,89,72.6,46,13,6.9,1,29.6,29.5,29.5,0.00
2015,7,18,91,85.3,81,79,76.5,73,89,75.9,59,13,5.2,2,29.6,29.6,29.5,0.00
2015,7,19,93,85.6,77,79,75.8,72,100,74.1,49,14,5.3,2,29.6,29.6,29.5,0.00
2015,7,20,90,83.9,79,81,77.8,75,94,82.4,66,9,5.4,0,29.7,29.6,29.5,0.00
2015,7,21,93,83.4,77,79,77.2,75,94,82.7,56,22,6.6,5,29.7,29.7,29.6,0.00
2015,7,22,97,87.7,79,79,76.6,73,94,71.4,49,12,7.5,5,29.7,29.6,29.5,0.00
2015,7,23,93,86.5,79,81,75.7,70,94,71.3,49,9,5.3,2,29.7,29.6,29.5,0.00
2015,7,24,90,83.3,79,79,76.0,73,94,79.9,59,12,4.8,0,29.7,29.6,29.6,0.00
2015,7,25,90,82.5,77,79,76.4,73,94,83.1,62,12,6.9,3,29.7,29.6,29.5,0.00
2015,7,26,90,82.0,77,77,75.6,73,94,82.5,62,9,5.2,2,29.7,29.6,29.6,0.00
2015,7,27,90,83.0,79,77,76.4,73,94,81.3,59,14,6.5,0,29.7,29.6,29.6,0.00
2015,7,28,90,82.6,77,77,74.8,73,94,79.0,59,14,7.5,1,29.7,29.7,29.6,0.00
2015,7,29,84,79.1,77,77,75.5,75,94,89.5,74,10,7.4,5,29.7,29.7,29.7,0.00
2015,7,30,88,78.8,0,77,73.3,0,94,82.4,0,13,6.4,3,29.7,29.1,0.0,0.00
2015,7,31,86,80.0,77,77,75.7,75,94,87.4,74,10,5.2,0,29.7,29.7,29.6,0.00
2015,8,1,79,77.2,73,77,75.2,73,100,94.2,89,15,7.5,5,29.7,29.7,29.7,0.00
2015,8,2,79,76.5,75,77,74.7,73,100,94.5,89,13,8.6,5,29.8,29.8,29.7,0.00
2015,8,3,81,77.5,75,75,74.7,73,100,92.2,83,17,10.2,5,29.8,29.8,29.7,0.00
2015,8,4,82,78.0,75,77,74.9,73,100,91.3,79,12,7.8,3,29.8,29.7,29.7,0.00
2015,8,5,86,80.5,77,77,75.2,73,94,85.1,66,13,7.9,3,29.7,29.7,29.6,0.00
2015,8,6,88,82.2,79,79,76.5,75,94,83.6,70,13,6.2,0,29.7,29.7,29.6,0.00
2015,8,7,93,84.9,77,79,75.8,72,100,75.9,52,7,3.3,0,29.7,29.7,29.6,0.00
2015,8,8,95,87.2,79,81,76.7,73,94,72.7,49,9,4.0,0,29.7,29.6,29.5,0.00
2015,8,9,97,86.6,81,79,77.0,73,94,74.3,50,14,4.3,0,29.6,29.5,29.5,0.00
2015,8,10,97,87.8,81,81,77.5,75,94,72.4,50,13,6.0,1,29.7,29.6,29.5,0.00
2015,8,11,93,86.8,81,81,77.5,75,89,74.1,56,12,5.8,1,29.7,29.7,29.6,0.00
2015,8,12,93,86.9,81,79,77.0,73,94,73.2,52,16,8.1,5,29.7,29.7,29.6,0.00
2015,8,13,90,84.3,79,81,77.0,73,94,79.3,62,10,6.1,3,29.7,29.7,29.6,0.00
2015,8,14,95,87.4,81,81,77.0,72,94,72.2,53,10,5.8,2,29.7,29.6,29.5,0.00
2015,8,15,99,89.6,84,81,76.5,70,89,67.4,41,9,6.3,0,29.7,29.6,29.6,0.00
2015,8,16,99,90.1,82,81,76.3,70,94,66.1,41,10,6.8,2,29.7,29.6,29.6,0.00
2015,8,17,100,90.8,82,81,76.3,70,94,64.9,39,12,7.8,6,29.7,29.6,29.5,0.00
2015,8,18,99,90.1,82,81,77.3,72,94,67.8,42,13,7.5,2,29.7,29.6,29.5,0.00
2015,8,19,93,86.8,77,82,79.3,75,100,78.2,59,15,7.6,3,29.7,29.6,29.6,0.00
2015,8,20,90,83.2,77,77,74.5,72,94,76.4,58,13,7.3,3,29.8,29.7,29.7,0.00
2015,8,21,95,87.7,79,79,76.0,72,94,69.8,47,8,4.7,0,29.7,29.7,29.5,0.00
2015,8,22,97,88.4,81,79,74.6,68,89,65.7,41,10,4.3,0,29.7,29.6,29.5,0.00
2015,8,23,97,89.1,81,79,74.2,70,84,63.3,41,7,3.6,0,29.6,29.6,29.5,0.00
2015,8,24,97,89.3,82,79,76.5,70,89,67.3,41,10,6.4,5,29.7,29.6,29.5,0.00
2015,8,25,97,89.2,84,81,77.3,70,89,69.4,41,14,8.3,5,29.7,29.6,29.5,0.00
2015,8,26,93,85.5,79,79,74.5,72,94,71.0,49,17,6.8,1,29.8,29.7,29.6,0.00
2015,8,27,93,85.9,79,79,75.3,73,89,71.8,52,12,5.2,0,29.7,29.7,29.6,0.00
2015,8,28,90,85.4,81,79,77.6,73,94,78.0,59,10,5.9,2,29.7,29.6,29.5,0.00
2015,8,29,88,82.5,79,79,77.1,75,94,84.5,70,9,4.3,1,29.7,29.6,29.6,0.00
2015,8,30,90,81.5,79,77,72.2,68,94,74.3,52,13,5.5,1,29.7,29.7,29.6,0.00
2015,8,31,90,83.2,77,77,74.2,72,94,75.5,59,8,4.0,0,29.7,29.7,29.6,0.00
2015,9,1,91,83.4,79,77,74.7,72,89,76.1,58,13,4.3,0,29.7,29.7,29.6,0.00
2015,9,2,93,83.7,79,79,74.4,0,94,78.4,0,13,5.9,0,29.7,28.4,0.0,0.00
2015,9,3,84,77.9,0,79,75.5,0,100,90.6,0,9,4.5,0,29.8,27.2,0.0,0.00
2015,9,4,86,81.5,79,79,77.3,77,94,87.3,74,14,8.2,3,29.9,29.8,29.7,0.00
2015,9,5,95,86.4,81,81,78.5,75,94,78.1,59,14,7.8,5,29.8,27.9,0.0,0.00
2015,9,6,97,88.0,82,81,78.8,73,94,75.1,47,9,6.1,2,29.8,29.7,29.6,0.00
2015,9,7,90,85.8,82,81,79.5,79,94,81.2,70,8,5.4,2,29.7,29.7,29.6,0.00
2015,9,8,84,79.5,73,81,76.0,73,100,89.9,79,16,5.3,0,29.8,27.8,0.0,0.00
2015,9,9,86,80.7,79,79,76.4,73,94,87.6,70,13,5.6,0,29.9,29.1,0.0,0.00
2015,9,10,90,82.3,77,77,75.7,75,94,81.4,62,10,4.4,1,29.9,29.9,29.8,0.00
2015,9,11,91,84.8,77,77,74.3,72,94,72.6,52,8,4.2,0,29.9,29.8,29.7,0.00
2015,9,12,90,83.2,81,77,72.4,63,89,71.2,54,16,5.9,0,29.9,29.8,29.8,0.00
2015,9,13,81,77.7,75,68,64.5,63,78,64.4,54,14,8.0,2,30.0,29.9,29.9,0.00
2015,9,14,88,80.6,73,68,66.0,63,73,61.8,49,10,6.0,2,29.9,29.9,29.8,0.00
2015,9,15,81,78.4,77,73,67.8,0,89,72.2,0,10,6.6,1,29.9,29.8,29.7,0.00
2015,9,16,88,81.2,77,75,71.9,68,89,74.2,55,13,6.9,2,29.8,29.8,29.7,0.00
2015,9,17,86,81.7,79,77,74.1,72,89,78.0,66,15,9.8,5,29.9,29.2,0.0,0.00
2015,9,18,82,78.5,75,77,73.6,0,100,88.8,0,9,5.6,1,30.0,27.9,0.0,0.00
2015,9,19,93,83.7,77,79,76.0,73,94,78.9,56,10,5.4,2,29.9,29.8,29.7,0.00
2015,9,20,91,84.8,81,79,77.8,75,94,80.3,59,10,6.3,2,29.8,29.7,29.6,0.00
2015,9,21,86,80.2,77,81,73.5,0,100,83.7,0,15,7.9,1,29.7,29.7,29.6,0.00
2015,9,22,84,78.5,77,77,73.4,0,94,88.0,0,13,7.9,2,29.8,29.1,0.0,0.00
2015,9,23,88,82.3,79,79,75.9,0,94,84.3,0,13,7.5,5,29.8,29.7,29.6,0.00
2015,9,24,95,85.8,79,81,76.5,0,94,77.5,0,14,8.3,5,29.7,29.6,29.5,0.00
2015,9,25,95,86.7,81,82,79.3,77,94,78.8,56,12,6.9,1,29.7,29.6,29.5,0.00
2015,9,26,90,83.4,79,81,75.8,0,94,80.6,0,14,6.8,2,29.7,29.7,29.6,0.00
2015,9,27,93,85.5,81,79,77.9,75,94,79.1,56,9,5.1,0,29.8,29.7,29.7,0.00
2015,9,28,93,86.3,81,81,77.4,73,94,75.8,52,9,5.3,2,29.8,29.7,29.7,0.00
2015,9,29,95,87.1,81,79,77.3,70,94,74.0,44,9,4.2,0,29.8,29.7,29.7,0.00
2015,9,30,93,86.0,77,79,75.0,70,100,71.1,46,12,6.1,1,29.9,29.8,29.7,0.00
2015,10,1,93,84.7,75,77,74.7,68,94,73.0,49,29,5.6,3,29.9,29.9,29.8,0.00
2015,10,2,90,81.9,75,77,73.9,72,94,78.0,55,13,6.4,1,29.9,29.9,29.8,0.00
2015,10,3,91,83.7,79,77,72.3,0,94,72.3,0,8,4.3,0,29.9,29.8,29.8,0.00
2015,10,4,90,84.2,77,73,70.7,66,89,65.0,52,15,7.5,2,29.9,29.8,29.7,0.00
2015,10,5,88,80.8,75,70,68.5,66,83,66.7,49,14,6.6,1,29.9,29.8,29.7,0.00
2015,10,6,88,81.0,75,73,67.3,64,83,64.5,46,8,5.7,2,29.9,29.9,29.8,0.00
2015,10,7,93,84.5,79,73,71.9,66,83,66.8,43,9,6.0,2,29.9,29.9,29.8,0.00
2015,10,8,84,79.8,75,75,71.3,68,89,75.7,58,15,8.0,2,29.9,29.9,29.8,0.00
2015,10,9,81,74.2,0,73,67.4,0,89,77.8,0,17,7.9,1,29.9,29.2,0.0,0.00
2015,10,10,70,68.4,66,64,62.4,55,88,81.7,60,12,7.2,2,30.1,30.0,29.9,0.00
2015,10,11,77,73.6,70,64,58.3,52,83,59.1,47,9,5.9,2,30.2,30.1,29.8,0.00
2015,10,12,79,72.6,68,64,59.4,50,83,64.7,42,10,5.0,1,30.2,30.1,30.0,0.00
2015,10,13,82,75.0,70,64,60.9,54,83,62.9,39,12,5.4,0,30.1,29.4,0.0,0.00
2015,10,14,82,75.0,68,66,63.9,61,88,69.7,48,8,4.6,1,30.1,30.0,30.0,0.00
2015,10,15,90,79.5,72,70,66.4,63,88,66.5,43,6,3.3,0,30.0,30.0,29.9,0.00
2015,10,16,90,80.7,73,72,68.7,64,88,68.3,46,7,4.0,0,30.0,29.9,29.9,0.00
2015,10,17,90,79.3,0,70,66.8,0,88,65.2,0,8,4.0,0,30.0,29.3,0.0,0.00
2015,10,18,90,81.1,73,72,68.7,64,94,67.5,46,6,3.5,0,30.0,29.9,29.8,0.00
2015,10,19,91,80.5,72,72,67.5,59,88,66.6,36,7,3.8,0,29.9,29.8,29.8,0.00
2015,10,20,90,81.3,73,73,69.4,64,88,68.7,43,7,3.7,0,29.9,29.8,29.7,0.00
2015,10,21,88,81.0,75,72,70.4,68,89,70.8,52,8,6.2,3,29.9,29.8,29.7,0.00
2015,10,22,90,81.3,75,72,67.0,61,83,63.5,40,8,5.6,1,29.9,29.9,29.8,0.00
2015,10,23,90,80.4,75,72,67.1,61,89,65.5,38,12,6.0,2,29.9,29.9,29.8,0.00
2015,10,24,88,80.1,73,70,67.5,63,88,67.1,43,8,6.0,2,30.0,29.9,29.9,0.00
2015,10,25,88,80.0,73,72,68.9,66,88,69.6,49,7,4.6,0,30.0,29.9,29.9,0.00
2015,10,26,90,81.0,73,73,70.2,66,89,70.7,46,9,4.7,1,30.0,29.9,29.9,0.00
2015,10,27,90,82.2,75,73,71.5,66,94,72.3,49,10,5.1,2,30.0,29.9,29.9,0.00
2015,10,28,91,83.1,75,75,71.4,66,94,70.4,43,12,8.0,5,30.0,29.9,29.9,0.00
2015,10,29,91,82.9,77,75,71.3,64,89,69.7,41,15,8.3,6,30.0,29.9,29.9,0.00
2015,10,30,79,76.5,75,73,72.6,72,94,87.8,83,8,6.6,5,30.0,30.0,29.9,0.00
2015,11,4,77,75.4,73,70,69.2,66,83,80.0,78,3,1.2,0,30.0,30.0,30.0,0.00
2015,11,5,82,78.0,75,72,70.0,68,83,76.2,62,7,3.5,0,30.0,29.9,29.9,0.00
2015,11,6,90,80.3,75,73,72.0,68,89,76.1,52,15,5.6,0,29.9,29.9,29.8,0.00
2015,11,7,86,78.3,73,75,73.0,70,94,85.1,58,17,4.7,0,30.0,29.9,29.9,0.00
2015,11,8,82,76.1,0,77,72.3,0,94,87.3,0,10,5.2,2,30.0,29.3,0.0,0.00
2015,11,9,81,78.3,77,75,73.3,72,94,86.1,74,7,4.8,1,30.0,29.9,29.9,0.00
2015,11,10,82,78.0,75,75,72.7,72,94,84.1,74,12,6.9,3,30.0,29.9,29.9,0.00
2015,11,11,86,78.8,75,75,72.8,72,94,82.3,66,13,7.6,5,29.9,29.3,0.0,0.00
2015,11,12,90,80.9,72,75,73.1,68,94,79.1,55,15,9.7,5,29.9,29.9,29.8,0.00
2015,11,13,75,71.2,68,68,64.5,63,88,80.7,69,16,10.5,5,30.0,29.9,29.9,0.00
2015,11,14,73,71.4,70,68,65.1,63,88,81.3,73,12,7.1,5,30.0,29.9,29.8,0.00
2015,11,15,88,78.5,72,75,71.8,68,94,80.5,62,15,8.3,5,29.9,29.8,29.7,0.00
2015,11,16,91,82.9,77,75,74.7,73,94,78.1,55,15,9.5,5,29.9,29.8,29.7,0.00
2015,11,17,93,84.2,77,77,72.2,64,94,70.8,38,12,7.6,2,29.9,29.8,29.7,0.00
2015,11,18,90,82.7,77,77,74.3,70,94,77.6,52,13,7.1,3,29.9,29.9,29.8,0.00
2015,11,19,86,81.1,77,75,73.5,72,94,78.8,62,12,7.6,5,30.0,29.9,29.9,0.00
2015,11,20,86,76.8,73,75,71.1,66,94,82.6,62,15,7.4,3,30.0,29.9,29.9,0.00
2015,11,21,81,75.3,72,72,69.4,68,94,81.4,69,10,5.8,2,30.1,30.0,29.9,0.00
2015,11,22,84,77.7,72,72,69.5,68,88,75.5,58,12,5.5,1,30.0,30.0,29.9,0.00
2015,11,23,84,78.2,73,73,70.4,66,94,76.7,55,10,5.5,0,30.0,30.0,29.9,0.00
2015,11,24,81,76.5,73,73,70.7,66,94,81.7,73,12,4.8,0,30.0,29.9,29.9,0.00
2015,11,25,79,71.6,63,72,65.5,54,94,80.5,72,18,10.2,3,30.1,30.0,29.9,0.00
2015,11,26,66,62.5,59,55,50.3,45,88,65.4,46,14,7.5,1,30.2,30.1,30.1,0.00
2015,11,27,72,66.3,63,55,49.3,45,68,54.7,43,9,5.4,2,30.2,30.1,30.0,0.00
2015,11,28,70,67.8,66,61,57.0,54,78,68.9,60,7,3.6,1,30.2,30.1,30.1,0.00
2015,11,29,72,69.6,68,64,61.7,59,83,75.9,68,9,5.2,0,30.2,30.1,30.1,0.00
2015,11,30,73,70.2,68,64,61.4,59,83,73.9,64,10,5.9,0,30.1,30.0,29.9,0.00
2015,12,1,84,75.8,70,72,67.5,64,89,76.2,58,9,7.6,3,30.0,29.9,29.8,0.00
2015,12,2,86,78.1,73,73,71.0,64,94,79.4,58,18,5.8,1,30.0,29.9,29.9,0.00
2015,12,3,72,69.1,66,63,57.9,55,78,67.9,60,18,10.6,5,30.1,30.0,30.0,0.00
2015,12,4,66,60.9,0,59,55.9,0,94,83.1,0,10,8.1,5,30.2,29.4,0.0,0.00
2015,12,5,64,61.6,59,59,56.8,55,94,85.0,77,9,6.0,1,30.2,30.1,30.0,0.00
2015,12,6,72,63.2,57,57,51.2,46,88,66.1,43,12,6.4,2,30.3,30.2,30.1,0.00
2015,12,7,72,61.8,54,57,50.7,46,88,68.5,46,9,5.0,0,30.3,30.2,30.1,0.00
2015,12,8,66,62.1,57,57,51.7,48,88,69.4,52,13,7.3,3,30.2,30.2,30.1,0.00
2015,12,9,72,64.6,59,63,54.8,52,88,71.0,57,8,4.9,1,30.1,30.0,29.9,0.00
2015,12,10,70,65.7,63,61,58.6,55,88,77.9,64,10,5.7,1,30.1,30.0,29.9,0.00
2015,12,11,70,65.8,63,63,61.2,59,100,84.8,73,9,5.4,2,30.0,29.9,29.9,0.00
2015,12,12,73,67.8,64,66,64.4,61,94,88.8,78,7,4.3,0,29.9,29.9,29.8,0.00
2015,12,13,82,73.8,68,73,69.3,66,100,86.6,66,8,5.0,2,29.9,29.9,29.8,0.00
2015,12,14,75,69.3,66,73,62.3,59,100,78.8,69,14,10.8,7,30.0,30.0,29.9,0.00
2015,12,15,66,63.4,63,59,55.7,48,88,76.7,59,14,10.3,6,30.2,30.1,30.0,0.00
2015,12,16,63,58.9,55,48,46.3,43,77,63.6,52,15,10.2,3,30.4,30.3,30.2,0.00
2015,12,17,63,58.8,57,59,43.8,41,94,58.1,45,13,6.7,1,30.4,30.3,30.2,0.00
2015,12,18,61,58.4,55,52,48.2,43,88,69.4,52,9,4.6,1,30.3,30.3,30.2,0.00
2015,12,19,64,60.9,57,54,50.7,46,88,69.7,52,8,4.3,1,30.3,30.2,30.2,0.00
2015,12,20,70,63.7,61,57,54.0,52,88,71.3,56,7,3.2,0,30.2,30.1,30.1,0.00
2015,12,21,73,66.9,61,63,59.1,57,88,76.9,57,6,3.2,0,30.2,30.1,30.0,0.00
2015,12,22,77,69.0,64,66,63.7,61,100,83.6,61,8,4.3,0,30.1,30.1,29.9,0.00
2015,12,23,73,70.4,66,70,67.8,66,100,91.8,83,8,5.1,2,30.0,30.0,29.9,0.00
2015,12,24,79,73.5,70,72,70.0,70,100,89.4,74,7,3.7,0,30.0,29.9,29.9,0.00
2015,12,25,73,63.9,55,72,55.3,46,100,75.2,46,17,10.3,2,30.2,30.1,30.0,0.00
2015,12,26,59,57.3,55,57,54.7,54,100,90.8,88,8,3.9,0,30.2,30.1,30.1,0.00
2015,12,27,64,61.8,59,61,57.0,55,94,85.0,73,9,4.2,0,30.3,30.2,30.1,0.00
2015,12,28,66,64.2,63,61,58.1,55,94,81.7,68,9,5.3,2,30.3,30.3,30.2,0.00
2015,12,29,61,59.9,59,59,57.7,55,100,93.2,82,9,6.8,3,30.3,30.2,30.2,0.00
2015,12,30,63,60.1,57,55,54.2,52,94,80.9,72,13,7.3,2,30.3,30.3,30.2,0.00
2015,12,31,68,62.0,59,55,51.8,50,82,69.5,56,12,7.2,2,30.4,30.3,30.3,0.00
2016,1,1,66,63.2,59,59,55.8,54,94,77.3,68,7,4.3,1,30.3,30.3,30.2,0.00
2016,1,2,73,66.8,63,63,59.8,57,88,79.0,61,7,4.1,2,30.3,30.2,30.1,0.00
2016,1,3,77,68.9,61,64,62.7,61,100,80.8,57,10,4.1,0,30.1,30.1,29.9,0.00
2016,1,4,77,70.0,64,66,64.3,63,100,83.0,65,8,4.7,2,30.1,30.0,29.9,0.00
2016,1,5,79,71.0,66,68,66.2,64,100,86.1,61,8,5.1,2,30.0,29.9,29.9,0.00
2016,1,6,81,72.3,68,68,67.1,64,100,85.4,61,13,6.3,2,30.1,30.0,29.9,0.00
2016,1,7,77,71.0,68,68,65.7,64,94,84.4,69,14,8.0,2,30.1,30.1,30.0,0.00
2016,1,8,75,70.0,66,66,65.1,63,94,85.3,73,14,9.0,5,30.1,30.0,29.9,0.00
2016,1,9,77,70.6,68,70,67.1,64,94,89.2,78,20,11.2,7,30.0,29.9,29.9,0.00
2016,1,10,84,75.4,70,73,69.5,64,100,83.3,54,13,6.7,2,29.9,29.9,29.8,0.00
2016,1,11,75,70.2,64,72,63.8,55,100,80.7,61,16,10.6,3,30.0,29.9,29.9,0.00
2016,1,12,66,64.0,61,59,56.3,55,94,77.0,68,12,8.3,6,30.1,30.1,30.0,0.00
2016,1,13,64,62.7,61,59,58.2,57,94,85.8,77,12,7.7,5,30.1,30.0,30.0,0.00
2016,1,14,63,61.3,61,61,60.0,59,100,96.3,94,10,6.2,3,30.1,30.0,29.9,0.00
2016,1,15,64,60.8,59,59,56.9,55,100,88.3,73,12,8.5,5,30.0,29.9,29.8,0.00
2016,1,16,63,60.3,57,63,59.7,57,100,98.3,94,9,5.7,2,29.9,29.8,29.7,0.00
2016,1,17,73,67.2,63,63,61.3,57,100,82.4,61,12,6.2,2,30.0,29.9,29.8,0.00
2016,1,18,70,64.5,59,59,53.8,50,83,68.8,53,12,8.5,5,30.0,30.0,29.9,0.00
2016,1,19,64,63.0,61,59,56.6,55,94,81.1,73,12,6.8,2,30.1,30.0,30.0,0.00
2016,1,20,64,63.5,61,63,59.0,57,94,85.4,82,7,4.2,1,30.1,30.0,29.9,0.00
2016,1,21,68,64.8,63,66,63.5,61,100,95.4,83,10,4.0,0,30.0,30.0,29.9,0.00
